label,label,nuclei_area,nuclei_i,nuclei_j,nuclei_bounds,foci_count,foci_area,nucleus_number_neighbors_1,nucleus_percent_touching_1,nucleus_first_neighbor_distance,nucleus_second_neighbor_distance,nucleus_angle_between_neighbors
177,177,1303.0,1377.1297006907137,750.3330775134306,"(1352, 734, 1405, 769)",1,4,1,0.14619883040935672,42.07567723747413,51.67824655217792,129.14083351073347
178,178,1991.0,1396.9110999497739,2005.6494224008036,"(1368, 1982, 1426, 2030)",1,10,0,0.0,157.59728452034443,209.780926696168,160.68281541795142
179,179,1961.0,1406.9974502804691,990.2947475777664,"(1383, 967, 1434, 1019)",4,40,0,0.0,75.65581219845323,86.49656768102282,133.70023856048496
180,180,1315.0,1432.0372623574144,1061.686692015209,"(1412, 1041, 1450, 1084)",0,0,0,0.0,75.65581219845323,142.64810268746075,131.67234632250526
181,181,4256.0,1465.6047932330828,2428.464520676692,"(1414, 2390, 1515, 2461)",8,151,1,0.023872679045092837,53.32491443614173,179.20619308019658,114.088206725108
182,182,3079.0,1454.0789217278336,2376.4001299123092,"(1418, 2350, 1502, 2404)",4,54,1,0.036231884057971016,53.32491443614173,206.7823813344485,52.29524716360078
183,183,1934.0,1464.5770423991728,896.9451913133403,"(1436, 873, 1494, 919)",1,5,0,0.0,109.6793010705372,111.09481321294282,89.08810494235773
184,184,1674.0,1477.888888888889,1434.7395459976105,"(1445, 1417, 1511, 1454)",0,0,0,0.0,103.68578262512611,113.23023704512097,79.75334459342865
185,185,1418.0,1518.864598025388,1529.9851904090267,"(1502, 1504, 1541, 1556)",0,0,0,0.0,82.94247202650415,94.26899387730796,82.06186172584493
186,186,1707.0,1532.8816637375512,1768.0808435852373,"(1504, 1748, 1562, 1791)",0,0,1,0.050505050505050504,49.316151293023985,144.81293890096188,114.34750579377838
187,187,1820.0,1540.8873626373627,1816.7428571428572,"(1517, 1790, 1566, 1845)",0,0,1,0.05392156862745098,49.316151293023985,141.13626415437486,122.92611974533773
188,188,1984.0,1547.3377016129032,2052.6466733870966,"(1523, 2030, 1574, 2079)",2,60,0,0.0,67.2734084868572,157.59728452034443,146.78786171965578
189,189,1425.0,1563.7880701754386,1612.861754385965,"(1545, 1586, 1582, 1638)",1,22,0,0.0,94.26899387730796,116.64671345060954,44.76846492507946
190,190,2529.0,1590.0723606168447,2104.603005140372,"(1561, 2078, 1619, 2133)",0,0,0,0.0,67.2734084868572,126.4319346926968,153.33441393434225
191,191,1493.0,1586.8513060951104,1356.5304755525788,"(1564, 1330, 1609, 1383)",0,0,0,0.0,52.694992577095945,70.67380114494584,142.37999941120765
192,192,1403.0,1588.2031361368497,1409.208125445474,"(1567, 1391, 1614, 1431)",0,0,0,0.0,52.694992577095945,92.07881477317385,176.27319082824923
193,193,841.0,1596.5434007134363,1500.908442330559,"(1574, 1486, 1617, 1523)",1,21,0,0.0,82.94247202650415,92.07881477317385,105.32506351607931
194,194,1816.0,1628.5418502202642,1299.4631057268723,"(1604, 1276, 1654, 1325)",1,28,0,0.0,70.67380114494584,76.03099704563176,134.79533910764965
195,195,2954.0,1641.147257955315,2464.5159106296546,"(1609, 2436, 1675, 2494)",2,30,0,0.0,179.20619308019658,183.38817002726304,179.47313508079657
196,196,2206.0,1653.3735267452403,1687.7533998186764,"(1628, 1663, 1681, 1714)",1,27,0,0.0,116.76605921430581,120.42245797265784,154.58627990622986
197,197,1879.0,1662.9888238424694,2218.5848855774348,"(1633, 2200, 1694, 2238)",1,21,0,0.0,75.90046089799283,121.5195795262163,52.92528190350577
198,198,2111.0,1670.2354334438655,1873.2098531501658,"(1643, 1850, 1698, 1895)",2,31,0,0.0,141.13626415437486,171.41129005070275,169.6095431803618
199,199,1734.0,1669.3760092272203,1200.0657439446368,"(1649, 1172, 1691, 1227)",1,14,0,0.0,94.4310013522929,107.45819685381838,43.653749912024175
200,200,2025.0,1705.666172839506,2155.819259259259,"(1675, 2130, 1735, 2179)",2,42,0,0.0,75.90046089799283,96.99037978170085,88.43928490608359
201,201,1663.0,1703.708959711365,1288.034275405893,"(1679, 1266, 1730, 1311)",0,0,1,0.2074468085106383,39.41093784911145,76.03099704563176,173.891186036077
202,202,1305.0,1700.0896551724138,1389.5348659003832,"(1682, 1369, 1719, 1414)",2,48,0,0.0,101.5650985135932,106.5123530901497,125.94614232401824
203,203,1341.0,1743.0812826249069,1286.290082028337,"(1723, 1266, 1768, 1307)",2,24,1,0.2235294117647059,39.41093784911145,111.83812153196901,64.85637493895864
204,204,2878.0,1769.9701181375956,1717.866574009729,"(1737, 1690, 1799, 1753)",0,0,0,0.0,98.06770768130667,120.42245797265784,154.74997732655515
205,205,1811.0,1784.0358917725014,1455.0933186085035,"(1761, 1428, 1808, 1480)",1,11,0,0.0,98.98278902502234,99.90788515075732,55.6365507786178
206,206,1681.0,1784.3569303985723,2212.519333729923,"(1762, 2189, 1805, 2242)",1,27,0,0.0,96.99037978170085,111.53253519316334,81.89261704543523
207,207,1696.0,1789.6963443396226,2011.2216981132076,"(1767, 1986, 1815, 2036)",0,0,0,0.0,109.67399122022567,112.54926252940992,130.00390801266204
208,208,2142.0,1805.84360410831,1588.7553688141923,"(1783, 1557, 1829, 1620)",0,0,0,0.0,73.76972205580155,77.74470822937519,87.0314438921751
209,209,2581.0,1820.4393645873693,2503.0588919023635,"(1791, 2471, 1848, 2534)",0,0,0,0.0,178.85638062317764,183.38817002726304,87.28172978079196
210,210,2752.0,1837.1224563953488,1912.3321220930231,"(1809, 1884, 1868, 1942)",2,15,0,0.0,109.67399122022567,155.2697048795753,136.69400363913854
211,211,1703.0,1836.145038167939,2113.739283617146,"(1809, 2088, 1857, 2143)",2,83,0,0.0,111.53253519316334,112.54926252940992,127.95866964981606
212,212,2074.0,1849.6947926711669,2326.6113789778206,"(1820, 2303, 1878, 2353)",1,21,0,0.0,131.47635161960062,178.85638062317764,140.78709869945703
213,213,1982.0,1850.2865792129162,1529.8758829465187,"(1823, 1503, 1874, 1557)",6,143,0,0.0,73.76972205580155,92.8196719360027,163.09262282545552
214,214,2024.0,1866.3107707509882,1699.5429841897233,"(1842, 1671, 1895, 1723)",3,35,0,0.0,67.34090724371835,98.06770768130667,104.11218499359293
215,215,1743.0,1870.2380952380952,1632.31669535284,"(1848, 1602, 1895, 1663)",5,68,0,0.0,67.34090724371835,77.74470822937519,120.73401792195523
216,216,985.0,1882.243654822335,1442.7309644670052,"(1869, 1422, 1895, 1466)",0,0,0,0.0,92.8196719360027,98.98278902502234,62.68678071002612
217,217,1466.0,1915.275579809004,1312.2428376534788,"(1890, 1294, 1944, 1333)",1,7,0,0.0,90.75859107424009,134.6040835473719,139.21178356432412
218,218,3061.0,1950.6213655668082,1785.2865076772296,"(1919, 1753, 1983, 1818)",1,8,0,0.0,77.8289783865129,100.16814429049501,129.7392773520167
219,219,1232.0,1982.0089285714287,1856.5056818181818,"(1957, 1840, 2006, 1876)",0,0,0,0.0,77.8289783865129,101.44299064689494,179.11641608345468
220,220,1283.0,1989.6149649259548,1260.1777084957132,"(1970, 1238, 2009, 1285)",0,0,0,0.0,90.75859107424009,197.74368894871492,79.24910618414549
221,221,1944.0,1995.2798353909466,1695.624485596708,"(1974, 1666, 2016, 1726)",0,0,0,0.0,72.58763266798923,100.16814429049501,75.5556441030302
222,222,1839.0,2021.4834148994019,1949.953235454051,"(1995, 1927, 2051, 1973)",1,22,0,0.0,84.4546494207343,101.44299064689494,167.63118884471214
223,223,4058.0,2047.9499753573189,2625.9031542631838,"(2006, 2592, 2090, 2664)",3,25,0,0.0,258.5571325798025,358.9995601882875,28.112124958987437
224,224,1329.0,2050.1279157261097,1743.170805116629,"(2030, 1723, 2072, 1766)",0,0,0,0.0,72.58763266798923,78.81081174328814,153.14374589713077
225,225,3280.0,2070.2490853658537,2018.9060975609757,"(2033, 1991, 2107, 2046)",2,6,0,0.0,84.4546494207343,117.09452332158052,74.94008136242337
226,226,2390.0,2070.8489539748953,1440.465271966527,"(2039, 1416, 2105, 1467)",1,4,0,0.0,180.81006978600718,181.07557540180116,50.71432397705499
227,227,2632.0,2079.934650455927,1816.127659574468,"(2054, 1785, 2107, 1850)",3,16,0,0.0,78.81081174328814,105.92370691641216,90.18536529569286
228,228,2357.0,2113.037759864234,1616.5574883326262,"(2088, 1582, 2138, 1647)",3,57,0,0.0,59.60252073794823,141.38097636007942,84.78218685181439
229,229,2202.0,2144.9995458673934,1928.7756584922797,"(2116, 1905, 2174, 1953)",0,0,0,0.0,117.09452332158052,125.31849175310798,40.59998792302921
230,230,2005.0,2163.781546134663,1647.8229426433916,"(2139, 1622, 2189, 1673)",1,12,0,0.0,59.60252073794823,146.36377446358287,86.86015678763727
231,231,2292.0,2169.416230366492,2136.905322862129,"(2146, 2107, 2193, 2169)",1,18,0,0.0,122.84546833860537,154.1361080968701,89.3437014666551
232,232,1667.0,2233.618476304739,1519.1949610077984,"(2210, 1498, 2256, 1542)",1,16,0,0.0,99.16642489048765,145.58069667178566,59.59104577762507
233,233,3091.0,2269.1692009058556,1968.963118731802,"(2230, 1939, 2318, 1992)",1,6,0,0.0,88.08371221855764,130.51105391067034,103.62409209198887
234,234,1671.0,2262.5493716337523,2056.7977259126274,"(2239, 2036, 2288, 2079)",0,0,0,0.0,88.08371221855764,120.0454135871105,98.72465958000396
235,235,2638.0,2276.0504169825626,2989.3290371493554,"(2245, 2962, 2303, 3024)",2,19,0,0.0,389.32770759793516,429.0782956771696,67.09789965154008
236,236,1095.0,2320.1123287671235,1267.3972602739725,"(2305, 1246, 2340, 1286)",0,0,0,0.0,144.0001869120718,158.78089734225009,45.66894726311803
237,237,1586.0,2327.4148802017653,1551.3852459016393,"(2307, 1526, 2349, 1578)",1,19,0,0.0,60.24809652714282,70.39032190326031,51.886056177516444
238,238,1842.0,2334.584690553746,1728.2942453854505,"(2312, 1704, 2356, 1757)",3,31,0,0.0,100.61702225502904,108.81719588568515,85.53840793435634
239,239,1138.0,2343.719683655536,1619.8611599297012,"(2328, 1593, 2356, 1647)",1,5,0,0.0,57.87445504069702,70.39032190326031,54.990180916204686
240,240,1064.0,2344.0723684210525,1424.359962406015,"(2329, 1398, 2356, 1448)",0,0,0,0.0,71.27651997949935,87.9763344142766,13.439459509197695
241,241,1429.0,2371.9867039888036,1872.626312106368,"(2349, 1851, 2394, 1894)",0,0,0,0.0,94.20104056781992,129.20871730888916,47.929443789812964
242,242,2089.0,2382.141694590713,1576.5806606031595,"(2353, 1552, 2410, 1600)",1,13,0,0.0,57.87445504069702,60.24809652714282,73.12376290627887
243,243,1826.0,2379.5016429353777,2083.8729463307777,"(2359, 2054, 2400, 2112)",1,31,0,0.0,90.85900189717638,120.0454135871105,94.27667115734089
244,244,1632.0,2410.0049019607845,1510.7610294117646,"(2385, 1488, 2435, 1533)",4,51,0,0.0,58.78444699875212,71.47434627276306,118.69945624054141
245,245,1195.0,2406.5380753138074,1997.1297071129707,"(2388, 1974, 2427, 2022)",5,25,0,0.0,90.85900189717638,96.2168870813802,166.20533154953185
246,246,1120.0,2415.1267857142857,1418.7375,"(2392, 1400, 2436, 1434)",2,26,1,0.052980132450331126,24.946223238863702,68.80175165320152,80.003112469308
247,247,2898.0,2435.1997929606623,1728.9158040027605,"(2401, 1698, 2465, 1765)",5,38,0,0.0,62.903158947553024,90.13699175730238,34.93106129683592
248,248,1139.0,2437.122914837577,1351.3292361720808,"(2419, 1327, 2457, 1375)",4,74,0,0.0,46.842697405903735,70.90630246108493,6.542191337988992
249,249,75.0,2427.76,1397.2266666666667,"(2424, 1393, 2433, 1403)",0,0,1,0.23529411764705882,24.946223238863702,46.842697405903735,161.1044156207022
250,250,2512.0,2456.24601910828,1914.7476114649683,"(2431, 1879, 2480, 1948)",1,27,0,0.0,89.26533031665059,94.20104056781992,117.26091327475191
251,251,2586.0,2468.4930394431553,1504.8662026295437,"(2435, 1475, 2504, 1534)",3,67,0,0.0,58.78444699875212,63.0995969039618,105.89471951282205
252,252,2509.0,2479.6014348345952,1442.7520924671185,"(2445, 1421, 2518, 1466)",5,53,0,0.0,63.0995969039618,68.80175165320152,100.28913315393599
253,253,1992.0,2492.523092369478,1659.3549196787149,"(2464, 1633, 2526, 1683)",1,6,1,0.0958904109589041,41.94108667671522,52.76971308529281,145.2366122722982
254,254,1762.0,2495.7922814982976,1712.0232690124858,"(2465, 1692, 2525, 1734)",1,4,0,0.0,52.76971308529281,62.903158947553024,102.02603666251473
255,255,986.0,2487.30831643002,1571.0304259634888,"(2471, 1553, 2506, 1591)",0,0,0,0.0,53.340499884318355,58.97156250709383,70.66424774520284
256,256,1904.0,2499.2699579831933,2670.34768907563,"(2475, 2647, 2524, 2695)",2,22,0,0.0,146.9837623100874,389.32770759793516,157.6682077748592
257,257,1069.0,2493.9232927970065,1237.536950420954,"(2479, 1215, 2511, 1260)",5,64,0,0.0,100.77111286405291,127.18084459854842,39.61273827849779
258,258,1577.0,2507.7742549143945,395.19150285351935,"(2484, 372, 2532, 419)",5,47,1,0.13978494623655913,44.68386583682459,842.4593178244036,83.9277572995328
259,259,1697.0,2514.2569239835,1623.484384207425,"(2490, 1599, 2536, 1648)",0,0,1,0.11290322580645161,41.94108667671522,58.97156250709383,121.59630843539023
260,260,2036.0,2516.739685658153,1335.6910609037327,"(2491, 1302, 2538, 1366)",0,0,0,0.0,81.13804731209477,93.9615414374318,112.56820729140887
261,261,2429.0,2528.2993001235077,1862.053931659119,"(2494, 1836, 2557, 1895)",1,31,0,0.0,89.26533031665059,132.72987153234507,171.0594713085388
262,262,2186.0,2549.5942360475756,2010.328911253431,"(2520, 1983, 2577, 2040)",0,0,0,0.0,133.60267390661673,143.66378845703343,40.405664011420264
263,263,675.0,2540.1481481481483,1563.7392592592594,"(2528, 1546, 2554, 1581)",4,60,0,0.0,53.340499884318355,60.277967965841455,179.61110245140347
264,264,1819.0,2552.123694337548,400.64815832875206,"(2529, 377, 2578, 426)",2,20,1,0.13917525773195877,44.68386583682459,838.9100887872461,93.03613155761629
265,265,1546.0,2568.847347994825,1413.8803363518757,"(2543, 1395, 2595, 1434)",0,0,0,0.0,54.765707517630744,93.79984710531978,110.84389154312335
266,266,1401.0,2587.1413276231265,1624.5146324054247,"(2566, 1601, 2609, 1647)",0,0,2,0.19886363636363635,40.80557699523421,43.5435494919609,109.71655982162011
267,267,1515.0,2603.1419141914193,1456.5788778877888,"(2580, 1432, 2623, 1482)",0,0,0,0.0,54.765707517630744,98.57238332818883,139.2881882434703
268,268,1056.0,2599.8030303030305,1555.094696969697,"(2585, 1531, 2613, 1583)",2,16,1,0.05161290322580645,30.28978811148952,55.825654478386234,33.299293154940074
269,269,2158.0,2622.3327154772937,1650.1584800741427,"(2585, 1626, 2655, 1671)",3,27,2,0.13043478260869565,43.5435494919609,47.6778364829352,61.51462199152361
270,270,3520.0,2622.9801136363635,2590.975,"(2590, 2550, 2665, 2625)",3,25,0,0.0,146.9837623100874,376.6412726948442,106.91830058613424
271,271,58.0,2598.637931034483,1585.3620689655172,"(2595, 1581, 2603, 1590)",0,0,1,0.27586206896551724,30.28978811148952,34.74679474676047,118.10734620454711
272,272,1910.0,2628.634554973822,1602.8989528795812,"(2601, 1580, 2656, 1627)",0,0,2,0.17587939698492464,34.74679474676047,46.78595427412467,57.82880159905715
273,273,2462.0,2630.9370430544272,2170.4354183590576,"(2601, 2142, 2660, 2201)",1,10,0,0.0,163.05161243335468,179.5849266205769,106.38645569336208
274,274,1964.0,2646.311099796334,1801.3049898167005,"(2619, 1770, 2670, 1828)",1,17,1,0.2,49.09164837878713,118.3841416575558,44.942275616782425
275,275,2364.0,2693.6205583756346,1788.1975465313028,"(2664, 1761, 2723, 1816)",6,179,1,0.1902654867256637,49.09164837878713,86.67108535289762,179.8635461625107
276,276,959.0,2698.417101147028,1606.312825860271,"(2678, 1585, 2720, 1630)",0,0,0,0.0,69.86600231259763,80.41428188742104,172.48759129297937
277,277,1626.0,2704.7355473554735,1698.3419434194343,"(2681, 1671, 2733, 1723)",4,35,0,0.0,59.940684274334615,90.54044615871723,129.4671953529376
278,278,1531.0,2755.3363814500326,1666.2103200522533,"(2730, 1645, 2780, 1688)",0,0,0,0.0,51.9042886488946,59.940684274334615,159.41599957880248
279,279,2833.0,2773.744793505118,1927.7140840098834,"(2748, 1893, 2800, 1963)",6,73,0,0.0,78.95943013706912,79.13445505813503,90.50894635446647
280,280,1369.0,2777.08984660336,1764.8575602629658,"(2751, 1745, 2800, 1785)",5,62,0,0.0,86.67108535289762,98.28261241810881,58.214707890957555
281,281,1224.0,2778.5596405228757,1599.7075163398692,"(2756, 1576, 2803, 1627)",7,79,0,0.0,62.297369371601434,70.44105808101038,45.52507500119979
282,282,2149.0,2791.1154025127967,2057.3196835737554,"(2765, 2027, 2817, 2085)",0,0,0,0.0,73.2279110819962,83.27167090318414,155.31709707961406
283,283,1512.0,2791.2341269841268,2140.59126984127,"(2770, 2118, 2817, 2168)",0,0,0,0.0,83.27167090318414,129.32270169568758,114.54908455806235
284,284,551.0,2806.137931034483,1655.568058076225,"(2792, 1641, 2817, 1671)",2,40,0,0.0,51.9042886488946,62.297369371601434,75.55611777074137
285,285,2156.0,2821.600185528757,1990.7388682745825,"(2796, 1963, 2848, 2018)",0,0,0,0.0,72.92863413263716,73.2279110819962,107.528980576665
286,286,1405.0,2836.203558718861,1879.4078291814947,"(2810, 1861, 2862, 1895)",3,22,1,0.03571428571428571,50.40252124544613,77.48756139699667,82.99022987552739
287,287,2838.0,2889.9911909795633,3395.202959830867,"(2849, 3372, 2930, 3418)",5,66,0,0.0,181.56749493801593,274.3048464733076,19.708984651084073
288,288,1779.0,2877.9584035975267,1659.858347386172,"(2851, 1634, 2904, 1689)",6,116,0,0.0,71.94850145445695,116.1819115711713,27.761514446473672
289,289,1741.0,2877.5048822515796,1908.2975301550832,"(2852, 1884, 2902, 1932)",0,0,1,0.031413612565445025,50.40252124544613,87.12907764932609,61.96914394459595
290,290,1746.0,2888.3012600229094,3001.328178694158,"(2861, 2981, 2916, 3023)",4,45,0,0.0,167.6441100138097,274.75680476230866,128.2633054380655
291,291,1581.0,2888.034788108792,1821.8070841239721,"(2869, 1796, 2908, 1852)",1,7,0,0.0,77.48756139699667,87.12907764932609,35.040626179876675
292,292,1152.0,2893.9739583333335,1999.7178819444443,"(2876, 1981, 2911, 2022)",1,23,0,0.0,72.92863413263716,92.89193284821422,72.71565119778981
293,293,2045.0,2908.9432762836186,2194.1535452322737,"(2881, 2173, 2938, 2219)",1,8,0,0.0,129.32270169568758,180.5738450987166,24.800807084348232
294,294,2110.0,2909.818009478673,2835.070616113744,"(2885, 2806, 2935, 2866)",2,35,0,0.0,167.6441100138097,263.43581611977635,148.20625966390435
295,295,1843.0,2980.8388497015735,2377.860553445469,"(2956, 2356, 3010, 2403)",2,23,0,0.0,149.77475132480345,183.23967520206193,69.64687538428541
296,296,2074.0,2982.0241080038572,1902.8866923818707,"(2957, 1875, 3007, 1929)",4,41,0,0.0,104.65918840342495,124.12854276753284,43.74609012303097
297,297,2659.0,3052.723956374577,3314.674689732982,"(3021, 3282, 3084, 3347)",1,10,0,0.0,120.14817389214261,176.22334433667103,23.47472113239136
298,298,1924.0,3066.20841995842,2500.923596673597,"(3040, 2478, 3094, 2524)",2,20,0,0.0,101.31411052325782,118.46370879067538,13.799891714222952
299,299,2265.0,3076.2026490066223,2630.8291390728477,"(3048, 2603, 3104, 2659)",3,24,0,0.0,116.69447059103457,128.16355077800844,30.62686577124954
300,300,2431.0,3080.016454134101,2043.4454956807897,"(3056, 2007, 3104, 2080)",3,54,0,0.0,96.24438136493006,128.8877165305057,18.705505760563927
301,301,2033.0,3080.4102311854404,3197.7599606492868,"(3056, 3168, 3104, 3226)",2,36,0,0.0,81.54224899183902,120.14817389214261,120.58516378540189
302,302,1989.0,3097.0995475113123,2171.1960784313724,"(3074, 2147, 3124, 2199)",7,224,1,0.0297029702970297,48.74459029533104,59.69014733520568,123.00625458095666
303,303,1546.0,3122.6927554980593,2129.7108667529105,"(3098, 2109, 3149, 2148)",7,97,1,0.03409090909090909,48.74459029533104,95.44010810769271,31.633520610134077
304,304,1782.0,3122.6296296296296,2225.1509539842873,"(3104, 2197, 3143, 2255)",1,4,0,0.0,59.69014733520568,64.53342346391265,121.7805632552065
305,305,2906.0,3158.2794218857534,3173.5622849277356,"(3121, 3151, 3196, 3200)",3,33,0,0.0,81.54224899183902,126.88768264650055,164.5179863275618
306,306,1986.0,3158.324773413897,2332.302618328298,"(3134, 2304, 3186, 2356)",2,21,0,0.0,103.8595612826061,112.94079184011026,34.310255150505675
307,307,1478.0,3165.985791610284,2518.502706359946,"(3140, 2497, 3194, 2548)",2,14,1,0.2761904761904762,31.41644885755405,97.01864401458694,0.7429706161013574
308,308,1366.0,3174.6046852122986,2548.7137628111273,"(3154, 2527, 3194, 2574)",4,118,1,0.3216374269005848,31.41644885755405,65.60610125312269,178.9012546347618
309,309,2832.0,3186.7535310734465,2232.409604519774,"(3158, 2199, 3215, 2267)",3,37,0,0.0,64.53342346391265,103.8595612826061,80.57230319748545
310,310,2063.0,3191.390208434319,2612.136209403781,"(3163, 2589, 3223, 2637)",2,42,0,0.0,65.60610125312269,97.01864401458694,0.3557747491351743
311,311,865.0,3265.0034682080923,3104.929479768786,"(3249, 3082, 3278, 3123)",3,23,0,0.0,126.88768264650055,173.24924412747407,167.36546595006502
312,312,2631.0,3348.139110604333,2157.6187761307488,"(3322, 2125, 3376, 2192)",0,0,0,0.0,177.87347551458217,227.1671420706473,31.921115949638466
313,313,3603.0,3366.593116847072,3443.354149320011,"(3322, 3410, 3409, 3479)",3,48,0,0.0,339.2230139824222,340.8551680709817,30.034734055166822
314,314,2691.0,3427.6904496469715,3045.3623188405795,"(3394, 3020, 3460, 3074)",0,0,0,0.0,173.24924412747407,298.35806203973067,5.337573153172417
315,315,853.0,3558.192262602579,1433.6271981242674,"(3543, 1414, 3580, 1459)",1,39,0,0.0,78.60221641516445,231.5576693544803,81.0326343757543
316,316,1004.0,3622.8565737051795,1388.9412350597609,"(3607, 1369, 3640, 1412)",3,50,0,0.0,78.60221641516445,232.64400163468235,79.4717234496027
317,317,1452.0,3717.9187327823693,1601.2768595041323,"(3697, 1581, 3739, 1624)",3,106,1,0.024096385542168676,41.44853600757135,231.5576693544803,155.64172648025666
318,318,1045.0,3731.5875598086122,1640.4066985645934,"(3717, 1620, 3747, 1664)",9,330,1,0.0273972602739726,41.44853600757135,269.8586498438014,20.726252758013544
319,319,2646.0,3809.514739229025,2953.7161753590326,"(3778, 2926, 3845, 2985)",1,6,0,0.0,167.31396318895625,181.95613159825393,80.88242871707645
320,320,1311.0,3862.276125095347,2794.938977879481,"(3831, 2775, 3895, 2817)",2,21,0,0.0,108.13715044865498,147.07668639046494,16.598309370577955
321,321,1990.0,3953.6532663316584,3074.886432160804,"(3916, 3057, 3989, 3098)",1,20,0,0.0,98.4780671551238,134.87104512506073,147.27282257355975
322,322,1150.0,3964.1808695652176,2831.12,"(3935, 2814, 3995, 2850)",0,0,0,0.0,53.30790470520091,102.77267990048104,30.546648028998
323,323,2960.0,3989.097635135135,2983.008108108108,"(3951, 2957, 4028, 3009)",0,0,0,0.0,98.4780671551238,99.50546820739972,169.16167748740918
324,324,3559.0,3991.6403484124753,3369.0427086260183,"(3954, 3335, 4028, 3400)",3,24,0,0.0,162.41410413022015,163.66177644820948,93.46892141813859
325,325,2113.0,3980.8461902508284,3206.987695220066,"(3955, 3181, 4009, 3232)",3,67,0,0.0,134.87104512506073,162.41410413022015,172.1789222804735
326,326,963.0,3981.043613707165,2881.6905503634475,"(3961, 2868, 4003, 2898)",4,120,0,0.0,53.30790470520091,62.98770312481233,123.97724643626388
327,327,3046.0,4041.7298095863425,2898.5617202889034,"(4010, 2858, 4075, 2936)",6,89,0,0.0,62.98770312481233,99.50546820739972,73.6025931174119
328,328,1084.0,4051.3173431734317,2694.2555350553507,"(4031, 2677, 4074, 2713)",5,98,0,0.0,50.68867081327985,77.24977076379504,58.61144863106498
329,329,1833.0,4071.3235133660664,2770.2334969994545,"(4051, 2747, 4098, 2800)",1,7,2,0.233502538071066,35.382106042889106,58.41604145522639,101.1155461209788
330,330,1452.0,4087.3030303030305,2801.801652892562,"(4056, 2785, 4118, 2817)",5,74,1,0.22043010752688172,35.382106042889106,73.90039600266722,50.8631868446079
331,331,3437.0,4109.181553680535,3698.30026185627,"(4070, 3671, 4150, 3726)",1,7,0,0.0,272.7232652657547,302.9532184822367,40.030750385840946
332,332,1044.0,4096.323754789272,2670.9367816091954,"(4083, 2645, 4111, 2700)",8,167,0,0.0,50.68867081327985,66.76811847955696,80.99206117192888
333,333,1489.0,4117.378777703157,2734.298186702485,"(4086, 2715, 4146, 2753)",9,182,1,0.036458333333333336,58.41604145522639,66.76811847955696,109.58199926193352
334,334,1778.0,4155.299212598426,3368.066366704162,"(4131, 3329, 4187, 3405)",7,101,0,0.0,163.66177644820948,211.47570125203686,117.39599860976078
335,335,1768.0,4179.384615384615,3078.455882352941,"(4151, 3055, 4200, 3106)",0,0,0,0.0,124.31882894153941,175.95774233163698,125.50022256605807
336,336,2420.0,4214.698760330579,854.3330578512397,"(4183, 829, 4244, 883)",7,395,0,0.0,277.66409384245844,433.21420317450514,29.94078309937589
337,337,2738.0,4236.820672023375,2912.13623082542,"(4196, 2883, 4275, 2941)",1,13,0,0.0,135.96275744965044,175.95774233163698,81.47224929266288
338,338,2662.0,4251.485349361383,3179.7310293012774,"(4216, 3153, 4289, 3205)",2,18,0,0.0,124.31882894153941,192.4851565226361,141.43857418669347
339,339,1812.0,4252.623620309051,2668.8145695364237,"(4234, 2639, 4272, 2699)",4,269,0,0.0,150.26400623118118,151.09755101843925,106.62157840096317
340,340,3261.0,4354.620361852192,2780.291628334867,"(4327, 2744, 4382, 2817)",0,0,0,0.0,137.7229797661211,146.44710053080047,36.65497097865368
341,341,3281.0,4357.334044498629,2975.0838159097834,"(4329, 2936, 4392, 3010)",11,263,0,0.0,129.2194554732192,135.96275744965044,166.50315945924294
342,342,683.0,4355.4304538799415,3874.771595900439,"(4340, 3860, 4370, 3892)",3,58,0,0.0,128.12833470778233,152.04787573540895,56.697576837521275
343,343,502.0,4381.099601593625,3677.358565737052,"(4369, 3661, 4392, 3692)",1,27,0,0.0,124.80065804231877,199.07488445968607,93.6585667052324
344,344,995.0,4410.059296482412,657.0221105527638,"(4392, 638, 4430, 677)",2,205,0,0.0,237.28191420963464,277.66409384245844,114.32362587272749
345,345,1888.0,4420.747351694915,2659.482521186441,"(4395, 2635, 4446, 2683)",0,0,0,0.0,89.73962539293153,99.7542467241362,62.58778929605062
346,346,3305.0,4436.522844175492,3232.7561270801816,"(4400, 3205, 4476, 3260)",2,31,0,0.0,167.83850682331973,173.72534881442309,69.50556913534581
347,347,1036.0,4432.048262548263,3977.4681467181467,"(4414, 3958, 4454, 3995)",3,48,0,0.0,128.12833470778233,134.6934237615942,70.64270858781299
348,348,1913.0,4454.744380554103,3059.9890224777837,"(4426, 3033, 4482, 3081)",5,123,0,0.0,120.67460614037488,129.2194554732192,84.9719952376522
349,349,953.0,4487.721930745016,2719.211962224554,"(4465, 2706, 4512, 2732)",3,102,0,0.0,89.73962539293153,98.79974591583823,63.675061338966074
350,350,3115.0,4505.6330658105935,3685.520706260032,"(4466, 3656, 4538, 3720)",1,10,0,0.0,124.80065804231877,140.8608151899749,141.08505598957325
351,351,1294.0,4507.207109737249,3865.693972179289,"(4484, 3843, 4529, 3888)",1,10,0,0.0,134.6934237615942,152.04787573540895,52.65971457466573
352,352,966.0,4513.962732919254,2623.96066252588,"(4495, 2608, 4533, 2644)",0,0,0,0.0,97.46105367387082,98.79974591583823,133.70715109217562
